,ID,Nombre,Edad,Sexo,Telefono,Email,Descripcion,Fumar,Municipio
6404,893684,Emilia Fajardo,37,Mujer,+34884129556,emiliafajardo@yahoo.com,"¡Hola, soy Emilia! Tengo 37 años y me gusta hacer senderismo. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Valencia, Spain"
6405,305930,José Toro,42,Hombre,+34800618620,josetoro@hotmail.com,"¡Hola, soy José! Tengo 42 años y me gusta cocinar. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Alaquàs, Spain"
6406,343762,Paulino Balaguer,52,Hombre,+34701889158,paulinobalaguer@gmail.com,"¡Hola, soy Paulino! Tengo 52 años y me gusta practicar deporte. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Quart de Poblet, Spain"
6407,910824,Claudia Morante,42,Mujer,+34714338766,claudiamorante@yahoo.com,"¡Hola, soy Claudia! Tengo 42 años y me gusta viajar. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Mislata, Spain"
6408,583589,Néstor Belda,58,Hombre,+34901347411,nestorbelda@yahoo.com,"¡Hola, soy Néstor! Tengo 58 años y me gusta viajar. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Burjasot, Spain"
6409,811781,Renata Gual,85,Mujer,+34921126963,renatagual@yahoo.com,"¡Hola, soy Renata! Tengo 85 años y me gusta pintar. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Benetúser, Spain"
6410,800154,Lidia Álamo,33,Mujer,+34806552707,lidiaalamo@gmail.com,"¡Hola, soy Lidia! Tengo 33 años y me gusta hacer senderismo. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Paiporta, Spain"
6411,587393,Juan Pablo Cerro,20,Hombre,+34924953861,juanpablocerro@yahoo.com,"¡Hola, soy Juan! Tengo 20 años y me gusta ver películas. Suelo escuchar música indie.",Prefiero no viajar con un fumador,"Valencia, Spain"
6412,467746,Luz Llamas,82,Mujer,+34874570093,luzllamas@gmail.com,"¡Hola, soy Luz! Tengo 82 años y me gusta practicar deporte. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Tavernes Blanques, Spain"
6413,159372,Febe Gabaldón,67,Mujer,+34848527041,febegabaldon@yahoo.com,"¡Hola, soy Febe! Tengo 67 años y me gusta viajar. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Moncada, Spain"
6414,361456,Toño Quesada,77,Hombre,+34922466513,tonoquesada@yahoo.com,"¡Hola, soy Toño! Tengo 77 años y me gusta viajar. Suelo escuchar música pop.",No me importa viajar con un fumador,"Valencia, Spain"
6415,352436,Teobaldo Fernández,26,Hombre,+34737661421,teobaldofernandez@gmail.com,"¡Hola, soy Teobaldo! Tengo 26 años y me gusta practicar deporte. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Manises, Spain"
6416,965794,José Antonio Palau,41,Hombre,+34880856167,joseantoniopalau@yahoo.com,"¡Hola, soy José! Tengo 41 años y me gusta tocar un instrumento musical. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Paiporta, Spain"
6417,866868,Noa Pallarès,71,Mujer,+34931485654,noapallares@gmail.com,"¡Hola, soy Noa! Tengo 71 años y me gusta practicar deporte. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Torrent, Spain"
6418,361009,Eduardo Coll,61,Hombre,+34920422478,eduardocoll@hotmail.com,"¡Hola, soy Eduardo! Tengo 61 años y me gusta viajar. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Valencia, Spain"
6419,296227,Graciano Noriega,17,Hombre,+34873788288,gracianonoriega@hotmail.com,"¡Hola, soy Graciano! Tengo 17 años y me gusta pintar. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Aldaya, Spain"
6420,273884,Brunilda Guzman,24,Mujer,+34844761086,brunildaguzman@yahoo.com,"¡Hola, soy Brunilda! Tengo 24 años y me gusta leer. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Moncada, Spain"
6421,732351,Cayetana Mascaró,30,Mujer,+34923978990,cayetanamascaro@gmail.com,"¡Hola, soy Cayetana! Tengo 30 años y me gusta leer. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Xirivella, Spain"
6422,331073,Celso Campos,49,Hombre,+34823103056,celsocampos@gmail.com,"¡Hola, soy Celso! Tengo 49 años y me gusta ir al cine. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Alaquàs, Spain"
6423,665883,Filomena Bayón,46,Mujer,+34973281542,filomenabayon@gmail.com,"¡Hola, soy Filomena! Tengo 46 años y me gusta viajar. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Valencia, Spain"
6424,188496,Gema Portillo,63,Mujer,+34888232547,gemaportillo@gmail.com,"¡Hola, soy Gema! Tengo 63 años y me gusta salir a correr. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Valencia, Spain"
6425,482807,Iván Sabater,29,Hombre,+34874520646,ivansabater@hotmail.com,"¡Hola, soy Iván! Tengo 29 años y me gusta viajar. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Valencia, Spain"
6426,984656,Florentina Malo,22,Mujer,+34887211329,florentinamalo@yahoo.com,"¡Hola, soy Florentina! Tengo 22 años y me gusta ver películas. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Valencia, Spain"
6427,576134,Eugenia Olivera,25,Mujer,+34822978069,eugeniaolivera@yahoo.com,"¡Hola, soy Eugenia! Tengo 25 años y me gusta tocar un instrumento musical. Suelo escuchar música rock.",No me importa viajar con un fumador,"Mislata, Spain"
6428,501292,Cristian Diaz,24,Hombre,+34874630451,cristiandiaz@gmail.com,"¡Hola, soy Cristian! Tengo 24 años y me gusta hacer senderismo. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Valencia, Spain"
6429,167818,Maribel Carretero,23,Mujer,+34883772520,maribelcarretero@yahoo.com,"¡Hola, soy Maribel! Tengo 23 años y me gusta leer. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Valencia, Spain"
6430,451647,Marianela Domingo,55,Mujer,+34881320775,marianeladomingo@hotmail.com,"¡Hola, soy Marianela! Tengo 55 años y me gusta tocar un instrumento musical. Suelo escuchar música pop.",No me importa viajar con un fumador,"Meliana, Spain"
6431,718187,María Belén Cadenas,49,Mujer,+34874057241,mariabelencadenas@yahoo.com,"¡Hola, soy María! Tengo 49 años y me gusta salir a correr. Suelo escuchar música pop.",No me importa viajar con un fumador,"Xirivella, Spain"
6432,310226,Eutropio Morell,30,Hombre,+34820205101,eutropiomorell@hotmail.com,"¡Hola, soy Eutropio! Tengo 30 años y me gusta salir a correr. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Quart de Poblet, Spain"
6433,215171,Venceslás Montoya,74,Hombre,+34855798451,venceslasmontoya@gmail.com,"¡Hola, soy Venceslás! Tengo 74 años y me gusta ir al cine. Suelo escuchar música rock.",No me importa viajar con un fumador,"Sedaví, Spain"
6434,147243,Aníbal Giralt,83,Hombre,+34828050347,anibalgiralt@yahoo.com,"¡Hola, soy Aníbal! Tengo 83 años y me gusta leer. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
6435,942668,Eusebia Serna,73,Mujer,+34902873677,eusebiaserna@gmail.com,"¡Hola, soy Eusebia! Tengo 73 años y me gusta leer. Suelo escuchar música jazz.",Prefiero no viajar con un fumador,"Mislata, Spain"
6436,792410,Emigdio Iborra,26,Hombre,+34971036876,emigdioiborra@gmail.com,"¡Hola, soy Emigdio! Tengo 26 años y me gusta tocar un instrumento musical. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Paterna, Spain"
6437,600039,Isabel Salamanca,19,Mujer,+34720763049,isabelsalamanca@hotmail.com,"¡Hola, soy Isabel! Tengo 19 años y me gusta practicar deporte. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Sedaví, Spain"
6438,556281,Lupita Yuste,67,Mujer,+34803052003,lupitayuste@gmail.com,"¡Hola, soy Lupita! Tengo 67 años y me gusta pintar. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Burjasot, Spain"
6439,381160,Viviana Saez,45,Mujer,+34806971547,vivianasaez@gmail.com,"¡Hola, soy Viviana! Tengo 45 años y me gusta ir al cine. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Valencia, Spain"
6440,151846,Benigna Moll,65,Mujer,+34744411934,benignamoll@gmail.com,"¡Hola, soy Benigna! Tengo 65 años y me gusta pintar. Suelo escuchar música indie.",No me importa viajar con un fumador,"Valencia, Spain"
6441,838525,Josep Sedano,65,Hombre,+34984595006,josepsedano@yahoo.com,"¡Hola, soy Josep! Tengo 65 años y me gusta salir a correr. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Valencia, Spain"
6442,787750,Artemio Barragán,83,Hombre,+34985557861,artemiobarragan@yahoo.com,"¡Hola, soy Artemio! Tengo 83 años y me gusta ver películas. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Valencia, Spain"
6443,135656,Adolfo Yuste,80,Hombre,+34828674600,adolfoyuste@gmail.com,"¡Hola, soy Adolfo! Tengo 80 años y me gusta viajar. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
6444,412948,Felix Gallart,52,Hombre,+34938137338,felixgallart@hotmail.com,"¡Hola, soy Felix! Tengo 52 años y me gusta leer. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Valencia, Spain"
6445,514234,Gerónimo Villar,51,Hombre,+34975156081,geronimovillar@yahoo.com,"¡Hola, soy Gerónimo! Tengo 51 años y me gusta salir a correr. Suelo escuchar música pop.",No me importa viajar con un fumador,"Valencia, Spain"
6446,944189,Sancho Manuel,25,Hombre,+34826901754,sanchomanuel@gmail.com,"¡Hola, soy Sancho! Tengo 25 años y me gusta ver películas. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Valencia, Spain"
6447,861813,Estrella Armengol,20,Mujer,+34846879633,estrellaarmengol@hotmail.com,"¡Hola, soy Estrella! Tengo 20 años y me gusta cocinar. Suelo escuchar música indie.",No me importa viajar con un fumador,"Burjasot, Spain"
6448,463208,Marco Ángel,21,Hombre,+34984800204,marcoangel@yahoo.com,"¡Hola, soy Marco! Tengo 21 años y me gusta salir a correr. Suelo escuchar música indie.",Prefiero no viajar con un fumador,"Valencia, Spain"
6449,745038,Pía Toro,60,Mujer,+34983481669,piatoro@yahoo.com,"¡Hola, soy Pía! Tengo 60 años y me gusta tocar un instrumento musical. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
6450,286695,Adoración Bustos,60,Mujer,+34825309828,adoracionbustos@gmail.com,"¡Hola, soy Adoración! Tengo 60 años y me gusta leer. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Sedaví, Spain"
6451,300119,Ciriaco Cardona,64,Hombre,+34986268456,ciriacocardona@yahoo.com,"¡Hola, soy Ciriaco! Tengo 64 años y me gusta ver películas. Suelo escuchar música indie.",No me importa viajar con un fumador,"Meliana, Spain"
6452,917231,Eva María Rocamora,81,Mujer,+34948989221,evamariarocamora@gmail.com,"¡Hola, soy Eva! Tengo 81 años y me gusta tocar un instrumento musical. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Meliana, Spain"
6453,601565,Yolanda Montesinos,60,Mujer,+34743912675,yolandamontesinos@yahoo.com,"¡Hola, soy Yolanda! Tengo 60 años y me gusta ir al cine. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Tavernes Blanques, Spain"
6454,926992,Alfredo Capdevila,78,Hombre,+34844874391,alfredocapdevila@gmail.com,"¡Hola, soy Alfredo! Tengo 78 años y me gusta leer. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Paterna, Spain"
6455,691710,Silvio Quiroga,33,Hombre,+34886324549,silvioquiroga@gmail.com,"¡Hola, soy Silvio! Tengo 33 años y me gusta cocinar. Suelo escuchar música rock.",No me importa viajar con un fumador,"Alfafar, Spain"
6456,120144,Ciríaco Dávila,27,Hombre,+34978488457,ciriacodavila@hotmail.com,"¡Hola, soy Ciríaco! Tengo 27 años y me gusta tocar un instrumento musical. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Valencia, Spain"
6457,347526,Régulo Romero,67,Hombre,+34982165038,reguloromero@gmail.com,"¡Hola, soy Régulo! Tengo 67 años y me gusta tocar un instrumento musical. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Aldaya, Spain"
6458,307856,Chema Ferrando,28,Hombre,+34947017593,chemaferrando@yahoo.com,"¡Hola, soy Chema! Tengo 28 años y me gusta tocar un instrumento musical. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Tavernes Blanques, Spain"
6459,711564,Maribel Ibáñez,61,Mujer,+34902473370,maribelibanez@yahoo.com,"¡Hola, soy Maribel! Tengo 61 años y me gusta ver películas. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Paterna, Spain"
6460,645526,Carolina Coca,38,Mujer,+34901419224,carolinacoca@hotmail.com,"¡Hola, soy Carolina! Tengo 38 años y me gusta tocar un instrumento musical. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Catarroja, Spain"
6461,329576,Antonia Quirós,84,Mujer,+34833676970,antoniaquiros@hotmail.com,"¡Hola, soy Antonia! Tengo 84 años y me gusta ver películas. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Quart de Poblet, Spain"
6462,715491,Milagros Vidal,78,Mujer,+34811050606,milagrosvidal@gmail.com,"¡Hola, soy Milagros! Tengo 78 años y me gusta tocar un instrumento musical. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Quart de Poblet, Spain"
6463,578613,Aura Coca,80,Mujer,+34946931581,auracoca@yahoo.com,"¡Hola, soy Aura! Tengo 80 años y me gusta leer. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Burjasot, Spain"
6464,196859,Venceslás Lledó,54,Hombre,+34986512146,venceslaslledo@yahoo.com,"¡Hola, soy Venceslás! Tengo 54 años y me gusta tocar un instrumento musical. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Moncada, Spain"
6465,394338,René Fuertes,48,Hombre,+34887475197,renefuertes@gmail.com,"¡Hola, soy René! Tengo 48 años y me gusta ver películas. Suelo escuchar música jazz.",Prefiero no viajar con un fumador,"Burjasot, Spain"
6466,359251,Manuela Barbero,41,Mujer,+34982702180,manuelabarbero@gmail.com,"¡Hola, soy Manuela! Tengo 41 años y me gusta pintar. Suelo escuchar música indie.",No me importa viajar con un fumador,"Valencia, Spain"
6467,720047,Jafet Castañeda,61,Hombre,+34727137855,jafetcastaneda@yahoo.com,"¡Hola, soy Jafet! Tengo 61 años y me gusta leer. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Alfafar, Spain"
6468,872032,Edgardo Seco,55,Hombre,+34800085556,edgardoseco@yahoo.com,"¡Hola, soy Edgardo! Tengo 55 años y me gusta pintar. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Paterna, Spain"
6469,892650,Yaiza Peralta,29,Mujer,+34849713112,yaizaperalta@hotmail.com,"¡Hola, soy Yaiza! Tengo 29 años y me gusta pintar. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Valencia, Spain"
6470,737177,Luna Manrique,33,Mujer,+34982144673,lunamanrique@yahoo.com,"¡Hola, soy Luna! Tengo 33 años y me gusta leer. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Valencia, Spain"
6471,933105,Mónica Tapia,75,Mujer,+34947001891,monicatapia@yahoo.com,"¡Hola, soy Mónica! Tengo 75 años y me gusta pintar. Suelo escuchar música indie.",Prefiero no viajar con un fumador,"Tavernes Blanques, Spain"
6472,280485,Ramón Bernal,70,Hombre,+34974900343,ramonbernal@yahoo.com,"¡Hola, soy Ramón! Tengo 70 años y me gusta viajar. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Valencia, Spain"
6473,291205,Olimpia Falcón,59,Mujer,+34943752348,olimpiafalcon@hotmail.com,"¡Hola, soy Olimpia! Tengo 59 años y me gusta practicar deporte. Suelo escuchar música jazz.",Prefiero no viajar con un fumador,"Benetúser, Spain"
6474,644489,Eugenia Castell,83,Mujer,+34923915136,eugeniacastell@hotmail.com,"¡Hola, soy Eugenia! Tengo 83 años y me gusta cocinar. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Alfafar, Spain"
6475,952755,Agapito Martorell,78,Hombre,+34846108578,agapitomartorell@yahoo.com,"¡Hola, soy Agapito! Tengo 78 años y me gusta salir a correr. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Xirivella, Spain"
6476,819566,Geraldo Peláez,43,Hombre,+34807335878,geraldopelaez@yahoo.com,"¡Hola, soy Geraldo! Tengo 43 años y me gusta practicar deporte. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Alfafar, Spain"
6477,804809,Gabriel Mendizábal,19,Hombre,+34842406153,gabrielmendizabal@gmail.com,"¡Hola, soy Gabriel! Tengo 19 años y me gusta pintar. Suelo escuchar música indie.",Prefiero no viajar con un fumador,"Quart de Poblet, Spain"
6478,185566,Graciana Cerezo,52,Mujer,+34614853746,gracianacerezo@hotmail.com,"¡Hola, soy Graciana! Tengo 52 años y me gusta pintar. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Alaquàs, Spain"
6479,769201,Eufemia Morales,40,Mujer,+34884767927,eufemiamorales@yahoo.com,"¡Hola, soy Eufemia! Tengo 40 años y me gusta ver películas. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Xirivella, Spain"
6480,493058,Calixta Garay,74,Mujer,+34988284233,calixtagaray@hotmail.com,"¡Hola, soy Calixta! Tengo 74 años y me gusta hacer senderismo. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Valencia, Spain"
6481,418798,Alonso Patiño,27,Hombre,+34975011297,alonsopatino@gmail.com,"¡Hola, soy Alonso! Tengo 27 años y me gusta pintar. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Aldaya, Spain"
6482,288411,Lisandro Porcel,22,Hombre,+34983182513,lisandroporcel@gmail.com,"¡Hola, soy Lisandro! Tengo 22 años y me gusta cocinar. Suelo escuchar música indie.",No me importa viajar con un fumador,"Sedaví, Spain"
6483,528962,María Carmen Campoy,85,Mujer,+34807551908,mariacarmencampoy@hotmail.com,"¡Hola, soy María! Tengo 85 años y me gusta leer. Suelo escuchar música indie.",Prefiero no viajar con un fumador,"Tavernes Blanques, Spain"
6484,132753,Encarnita Pinilla,28,Mujer,+34844596056,encarnitapinilla@hotmail.com,"¡Hola, soy Encarnita! Tengo 28 años y me gusta practicar deporte. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Valencia, Spain"
6485,916509,Emelina Piquer,17,Mujer,+34849936629,emelinapiquer@hotmail.com,"¡Hola, soy Emelina! Tengo 17 años y me gusta cocinar. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Alboraya, Spain"
6486,734716,Cirino Alvarado,65,Hombre,+34821468495,cirinoalvarado@yahoo.com,"¡Hola, soy Cirino! Tengo 65 años y me gusta viajar. Suelo escuchar música indie.",Prefiero no viajar con un fumador,"Xirivella, Spain"
6487,804079,Flavia Sanmiguel,21,Mujer,+34910829427,flaviasanmiguel@gmail.com,"¡Hola, soy Flavia! Tengo 21 años y me gusta salir a correr. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Sedaví, Spain"
6488,373973,Cecilia Soriano,66,Mujer,+34944775682,ceciliasoriano@gmail.com,"¡Hola, soy Cecilia! Tengo 66 años y me gusta hacer senderismo. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Manises, Spain"
6489,881904,Anacleto Barón,69,Hombre,+34876744977,anacletobaron@gmail.com,"¡Hola, soy Anacleto! Tengo 69 años y me gusta tocar un instrumento musical. Suelo escuchar música indie.",No me importa viajar con un fumador,"Tavernes Blanques, Spain"
6490,587816,Julieta Villalobos,18,Mujer,+34846219298,julietavillalobos@hotmail.com,"¡Hola, soy Julieta! Tengo 18 años y me gusta viajar. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Valencia, Spain"
6491,196518,Benigna Gómez,66,Mujer,+34711311514,benignagomez@yahoo.com,"¡Hola, soy Benigna! Tengo 66 años y me gusta viajar. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Valencia, Spain"
6492,405677,Timoteo Trujillo,47,Hombre,+34934315124,timoteotrujillo@hotmail.com,"¡Hola, soy Timoteo! Tengo 47 años y me gusta ver películas. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Tavernes Blanques, Spain"
6493,461692,Brunilda Amador,68,Mujer,+34922230707,brunildaamador@yahoo.com,"¡Hola, soy Brunilda! Tengo 68 años y me gusta viajar. Suelo escuchar música rock-pop.",No me importa viajar con un fumador,"Moncada, Spain"
6494,157861,Arcelia Salom,54,Mujer,+34800961791,arceliasalom@gmail.com,"¡Hola, soy Arcelia! Tengo 54 años y me gusta practicar deporte. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Alfafar, Spain"
6495,239178,Manola Amorós,58,Mujer,+34859980335,manolaamoros@gmail.com,"¡Hola, soy Manola! Tengo 58 años y me gusta cocinar. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Valencia, Spain"
6496,633630,Galo Pallarès,79,Hombre,+34910207312,galopallares@yahoo.com,"¡Hola, soy Galo! Tengo 79 años y me gusta viajar. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Valencia, Spain"
6497,448289,Lupita Fuente,82,Mujer,+34977268051,lupitafuente@hotmail.com,"¡Hola, soy Lupita! Tengo 82 años y me gusta ver películas. Suelo escuchar música jazz.",Prefiero no viajar con un fumador,"Sedaví, Spain"
6498,535865,Rufino Cisneros,85,Hombre,+34839392169,rufinocisneros@hotmail.com,"¡Hola, soy Rufino! Tengo 85 años y me gusta leer. Suelo escuchar música rock-pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
6499,366128,Ruperta Miguel,22,Mujer,+34806130560,rupertamiguel@yahoo.com,"¡Hola, soy Ruperta! Tengo 22 años y me gusta viajar. Suelo escuchar música jazz.",Prefiero no viajar con un fumador,"Valencia, Spain"
6500,427948,Lupita Priego,55,Mujer,+34703166107,lupitapriego@gmail.com,"¡Hola, soy Lupita! Tengo 55 años y me gusta ver películas. Suelo escuchar música jazz.",Prefiero no viajar con un fumador,"Manises, Spain"
6501,540814,Yago Herrera,28,Hombre,+34852167035,yagoherrera@hotmail.com,"¡Hola, soy Yago! Tengo 28 años y me gusta hacer senderismo. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Burjasot, Spain"
6502,499493,Narciso Campoy,33,Hombre,+34881094343,narcisocampoy@yahoo.com,"¡Hola, soy Narciso! Tengo 33 años y me gusta leer. Suelo escuchar música electrónica.",Prefiero no viajar con un fumador,"Valencia, Spain"
6503,566326,Dani Villanueva,84,Hombre,+34874804875,danivillanueva@gmail.com,"¡Hola, soy Dani! Tengo 84 años y me gusta tocar un instrumento musical. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Valencia, Spain"
6504,206484,Marino Garcia,57,Hombre,+34986394547,marinogarcia@hotmail.com,"¡Hola, soy Marino! Tengo 57 años y me gusta tocar un instrumento musical. Suelo escuchar música indie.",No me importa viajar con un fumador,"Manises, Spain"
6505,875196,Josefina Castilla,51,Mujer,+34986426630,josefinacastilla@hotmail.com,"¡Hola, soy Josefina! Tengo 51 años y me gusta viajar. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
6506,842944,Adoración Amador,55,Mujer,+34871313207,adoracionamador@gmail.com,"¡Hola, soy Adoración! Tengo 55 años y me gusta leer. Suelo escuchar música rock.",Prefiero no viajar con un fumador,"Valencia, Spain"
6507,125172,Anabel Palau,51,Mujer,+34888526775,anabelpalau@yahoo.com,"¡Hola, soy Anabel! Tengo 51 años y me gusta pintar. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Moncada, Spain"
6508,195449,César Feliu,73,Hombre,+34700236554,cesarfeliu@gmail.com,"¡Hola, soy César! Tengo 73 años y me gusta ir al cine. Suelo escuchar música clásica.",No me importa viajar con un fumador,"Torrent, Spain"
6509,939943,Noelia Moreno,26,Mujer,+34988026390,noeliamoreno@hotmail.com,"¡Hola, soy Noelia! Tengo 26 años y me gusta salir a correr. Suelo escuchar música pop.",No me importa viajar con un fumador,"Alaquàs, Spain"
6510,869794,Ángela Verdejo,67,Mujer,+34884860234,angelaverdejo@gmail.com,"¡Hola, soy Ángela! Tengo 67 años y me gusta cocinar. Suelo escuchar música hip-hop.",No me importa viajar con un fumador,"Valencia, Spain"
6511,237836,Iris Cañizares,82,Mujer,+34811725308,iriscanizares@yahoo.com,"¡Hola, soy Iris! Tengo 82 años y me gusta viajar. Suelo escuchar música electrónica.",No me importa viajar con un fumador,"Paiporta, Spain"
6512,416634,Piedad Jiménez,32,Mujer,+34928142998,piedadjimenez@yahoo.com,"¡Hola, soy Piedad! Tengo 32 años y me gusta ver películas. Suelo escuchar música jazz.",No me importa viajar con un fumador,"Quart de Poblet, Spain"
6513,510006,Samuel Belmonte,56,Hombre,+34943227696,samuelbelmonte@yahoo.com,"¡Hola, soy Samuel! Tengo 56 años y me gusta ir al cine. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Paiporta, Spain"
6514,358270,Dalila Manzano,67,Mujer,+34823181681,dalilamanzano@hotmail.com,"¡Hola, soy Dalila! Tengo 67 años y me gusta hacer senderismo. Suelo escuchar música reggaeton.",No me importa viajar con un fumador,"Torrent, Spain"
6515,642652,Sancho Heras,77,Hombre,+34986857919,sanchoheras@yahoo.com,"¡Hola, soy Sancho! Tengo 77 años y me gusta leer. Suelo escuchar música pop.",Prefiero no viajar con un fumador,"Valencia, Spain"
6516,531702,Marc Mateos,70,Hombre,+34922837851,marcmateos@gmail.com,"¡Hola, soy Marc! Tengo 70 años y me gusta salir a correr. Suelo escuchar música reggaeton.",Prefiero no viajar con un fumador,"Aldaya, Spain"
6517,446716,Pacífica Alcalá,64,Mujer,+34721138912,pacificaalcala@gmail.com,"¡Hola, soy Pacífica! Tengo 64 años y me gusta tocar un instrumento musical. Suelo escuchar música rock.",No me importa viajar con un fumador,"Meliana, Spain"
6518,421787,Yaiza Barrios,27,Mujer,+34886649589,yaizabarrios@gmail.com,"¡Hola, soy Yaiza! Tengo 27 años y me gusta salir a correr. Suelo escuchar música indie.",Prefiero no viajar con un fumador,"Valencia, Spain"
6519,381327,Sabas Puerta,58,Hombre,+34949662252,sabaspuerta@hotmail.com,"¡Hola, soy Sabas! Tengo 58 años y me gusta tocar un instrumento musical. Suelo escuchar música rock.",No me importa viajar con un fumador,"Alfafar, Spain"
6520,754937,Marcio Quintana,40,Hombre,+34806002291,marcioquintana@hotmail.com,"¡Hola, soy Marcio! Tengo 40 años y me gusta cocinar. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Meliana, Spain"
6521,791117,Aura Lladó,72,Mujer,+34977564870,aurallado@yahoo.com,"¡Hola, soy Aura! Tengo 72 años y me gusta ir al cine. Suelo escuchar música hip-hop.",Prefiero no viajar con un fumador,"Xirivella, Spain"
6522,198491,Dominga Martí,82,Mujer,+34888874966,domingamarti@yahoo.com,"¡Hola, soy Dominga! Tengo 82 años y me gusta hacer senderismo. Suelo escuchar música clásica.",Prefiero no viajar con un fumador,"Valencia, Spain"
6523,281469,Fausto Gordillo,80,Hombre,+34942775569,faustogordillo@yahoo.com,"¡Hola, soy Fausto! Tengo 80 años y me gusta ver películas. Suelo escuchar música rock.",No me importa viajar con un fumador,"Paterna, Spain"
